75	0.006968	-0.403702	-0.0889592	frontal
76	0.011995	-0.403426	-0.0886174	frontal
77	0.0118628	-0.405644	0.0300849	frontal
78	0.00688775	-0.405849	0.030647	frontal
79	0.0116105	-0.403185	0.0325594	frontal
80	0.00679612	-0.403257	0.0331284	frontal
81	0.0116439	-0.400817	-0.091635	frontal
82	0.00673075	-0.401075	-0.0919289	frontal
83	0.0112684	-0.397892	-0.0945534	frontal
84	0.00648362	-0.398121	-0.094672	frontal
85	0.0115913	-0.400356	0.0351311	frontal
86	0.00680812	-0.400302	0.0357219	frontal
87	0.011402	-0.39703	0.037816	frontal
88	0.00665938	-0.396886	0.0381709	frontal
89	0.0110501	-0.394855	-0.0972489	frontal
90	0.0062615	-0.395028	-0.0971375	frontal
91	0.0109881	-0.391429	-0.0997157	frontal
92	0.00589113	-0.391973	-0.0993669	frontal
93	0.002301	-0.411353	0.0248299	frontal
94	0.00210187	-0.41336	0.0212882	frontal
95	0.00228975	-0.408584	0.028163	frontal
96	0.0111468	-0.393474	0.0401595	frontal
97	0.00668762	-0.393301	0.0402744	frontal
98	0.0113695	-0.389772	0.0420814	frontal
99	0.006827	-0.389647	0.0422063	frontal
100	0.010277	-0.387714	-0.101734	frontal
101	0.0055715	-0.388545	-0.101334	frontal
102	0.009662	-0.383651	-0.102894	frontal
103	0.0054565	-0.383842	-0.102774	frontal
104	0.00222687	-0.405941	-0.0859266	frontal
105	0.0021895	-0.403552	-0.0889947	frontal
106	0.012253	-0.385466	0.043688	frontal
107	0.00707063	-0.385685	0.0440043	frontal
108	0.0104924	-0.379569	-0.103261	frontal
109	0.00586775	-0.378904	-0.10322	frontal
110	0.00223187	-0.408217	-0.0826474	frontal
111	0.009552	-0.379716	0.0458089	frontal
112	0.00651488	-0.381905	0.0453215	frontal
113	0.013109	-0.380961	0.0449824	frontal
114	0.00621937	-0.378204	0.0464416	frontal
115	0.0111343	-0.375337	-0.103319	frontal
116	0.0127514	-0.377306	-0.102816	frontal
117	0.00663912	-0.374457	-0.103638	frontal
118	0.0145221	-0.375829	-0.102593	frontal
119	0.002401	-0.422561	-0.0261471	frontal
120	0.0124295	-0.37736	0.0461209	frontal
121	0.0113439	-0.373579	0.0471644	frontal
122	0.00674712	-0.373656	0.0475845	frontal
123	0.0133332	-0.373502	-0.103402	frontal
124	0.0118776	-0.369075	-0.1041	frontal
125	0.006892	-0.369168	-0.104239	frontal
126	0.0116116	-0.368801	0.0478968	frontal
127	0.00686	-0.368712	0.0483844	frontal
128	0.0118071	-0.363083	-0.103628	frontal
129	0.00682475	-0.36327	-0.10378	frontal
130	0.0116672	-0.363998	0.0483732	frontal
131	0.00687912	-0.363756	0.0488899	frontal
132	0.0101212	-0.35613	-0.101793	frontal
133	0.0130142	-0.358588	-0.102274	frontal
134	0.0064115	-0.358057	-0.102503	frontal
135	0.013737	-0.354367	-0.100593	frontal
136	0.0116995	-0.359304	0.0486109	frontal
137	0.00687938	-0.35882	0.049086	frontal
138	0.00674212	-0.353499	-0.100919	frontal
139	0.0125037	-0.349615	-0.0973634	frontal
140	0.00710575	-0.349258	-0.097501	frontal
141	0.00547512	-0.419156	-0.0551332	frontal
142	0.0116154	-0.354499	0.0486445	frontal
143	0.00682125	-0.353951	0.0489997	frontal
144	0.0119868	-0.346936	-0.0924198	frontal
145	0.0069445	-0.346543	-0.0921219	frontal
146	0.0128331	-0.345908	-0.0876738	frontal
147	0.00744988	-0.345231	-0.0874163	frontal
148	0.0133645	-0.344957	-0.0833946	frontal
149	0.007723	-0.344096	-0.0835185	frontal
150	0.010369	-0.342605	-0.0776609	frontal
151	0.0139119	-0.343993	-0.0793451	frontal
152	0.00707913	-0.342865	-0.0795701	frontal
153	0.0129182	-0.342725	-0.0759056	frontal
154	0.0117109	-0.349529	0.0482446	frontal
155	0.00679987	-0.348823	0.0485161	frontal
156	0.006758	-0.341754	-0.0757394	frontal
157	0.0114701	-0.34134	-0.0725968	frontal
158	0.00700063	-0.340802	-0.0718764	frontal
159	0.0112584	-0.340041	-0.0687174	frontal
160	0.0066795	-0.339744	-0.0679274	frontal
161	0.0023795	-0.422458	-0.0213384	frontal
162	0.0116378	-0.344747	0.0473804	frontal
163	0.00725675	-0.343998	0.0475184	frontal
164	0.0120197	-0.340928	0.0461049	frontal
165	0.007523	-0.340514	0.0461185	frontal
166	0.0122832	-0.337622	0.0445184	frontal
167	0.00714437	-0.337404	0.0444639	frontal
168	0.0116985	-0.333463	0.0425401	frontal
169	0.00688775	-0.333234	0.0425069	frontal
170	0.0117288	-0.329417	0.0401826	frontal
171	0.00677038	-0.329256	0.0403455	frontal
172	0.0113471	-0.326305	0.0374955	frontal
173	0.00636888	-0.326341	0.0376664	frontal
174	0.00635037	-0.321062	0.0324726	frontal
175	0.00460362	-0.322243	0.0324861	frontal
176	0.00348087	-0.319898	0.0313787	frontal
177	0.0108364	-0.324267	0.0348054	frontal
178	0.00579675	-0.324132	0.0346196	frontal
179	0.0110042	-0.32235	0.0332594	frontal
180	0.0070485	-0.318071	0.0316695	frontal
181	0.00358362	-0.316533	0.0300136	frontal
182	0.0111985	-0.319521	0.032439	frontal
183	0.00531075	-0.310144	-0.000481375	frontal
184	0.00371863	-0.312346	-0.00125975	frontal
185	0.00704188	-0.31042	-0.00315813	frontal
186	0.00392175	-0.309343	0.00156187	frontal
187	0.00650475	-0.310919	0.0268135	frontal
188	0.00349125	-0.312826	0.0274275	frontal
189	0.0105383	-0.316539	0.0312935	frontal
190	0.0105675	-0.312783	0.029254	frontal
191	0.00837987	-0.307414	0.0003095	frontal
192	0.00976587	-0.304937	0.00668863	frontal
193	0.0107581	-0.304086	0.0130954	frontal
194	0.0112424	-0.305355	0.0187343	frontal
195	0.0114041	-0.308321	0.0248211	frontal
196	0.0154413	-0.419429	-0.045034	frontal
197	0.016093	-0.419856	-0.0405823	frontal
198	0.0166917	-0.420379	-0.0353849	frontal
199	0.016733	-0.420351	-0.0302023	frontal
200	0.0166379	-0.420402	-0.0256534	frontal
201	0.0168254	-0.420563	-0.0208347	frontal
202	0.0169406	-0.42015	-0.0159418	frontal
203	0.0165907	-0.42013	-0.0122866	frontal
204	0.016127	-0.420594	-0.0064345	frontal
205	0.0179756	-0.420091	-0.0100445	frontal
206	0.0156691	-0.420138	-0.00192388	frontal
207	0.0145191	-0.419239	0.00374037	frontal
208	0.016987	-0.419063	0.00123288	frontal
209	0.0166439	-0.415177	-0.0637169	frontal
210	0.017669	-0.413916	-0.0670058	frontal
211	0.0170315	-0.416091	-0.059726	frontal
212	0.0177523	-0.41697	-0.0552796	frontal
213	0.0185561	-0.417531	-0.050558	frontal
214	0.0191214	-0.417785	-0.0459626	frontal
215	0.0201524	-0.418077	-0.041226	frontal
216	0.0210001	-0.418543	-0.0356929	frontal
217	0.0207821	-0.418615	-0.0303272	frontal
218	0.0204871	-0.418864	-0.0258614	frontal
219	0.0204086	-0.41902	-0.0217676	frontal
220	0.0203473	-0.418789	-0.017235	frontal
221	0.0198915	-0.419143	-0.0130453	frontal
222	0.0182421	-0.417988	0.00447825	frontal
223	0.0176868	-0.416841	0.00902462	frontal
224	0.0158249	-0.41477	0.0150287	frontal
225	0.0188655	-0.414764	0.0124346	frontal
226	0.0149936	-0.408464	-0.0804012	frontal
227	0.0169881	-0.410789	-0.0750785	frontal
228	0.0180019	-0.408816	-0.0780997	frontal
229	0.0181095	-0.412348	-0.0708065	frontal
230	0.0195201	-0.412855	0.0154819	frontal
231	0.0181516	-0.41142	0.0195094	frontal
232	0.0156572	-0.408836	0.0252085	frontal
233	0.0187488	-0.409223	0.022671	frontal
234	0.0174347	-0.404906	-0.0846967	frontal
235	0.017276	-0.402403	-0.0878954	frontal
236	0.0188904	-0.406804	-0.0809868	frontal
237	0.0187534	-0.406943	0.0257019	frontal
238	0.0151187	-0.403972	0.0306236	frontal
239	0.0185416	-0.40446	0.0286501	frontal
240	0.0169046	-0.39981	-0.0908809	frontal
241	0.0165101	-0.396994	-0.093869	frontal
242	0.00237738	-0.422551	-0.0158281	frontal
243	0.0182476	-0.401962	0.0313364	frontal
244	0.0022235	-0.405746	0.0307817	frontal
245	0.0162257	-0.399821	0.0344205	frontal
246	0.0161355	-0.396995	0.0369202	frontal
247	0.0163205	-0.394032	-0.0966169	frontal
248	0.0163797	-0.390452	-0.0989612	frontal
249	0.00219563	-0.403168	0.0332509	frontal
250	0.0148055	-0.391696	0.0406999	frontal
251	0.0181241	-0.393465	0.0388461	frontal
252	0.0138454	-0.384427	-0.102136	frontal
253	0.0181376	-0.385247	-0.100325	frontal
254	0.00209412	-0.400973	-0.0918393	frontal
255	0.00204762	-0.39801	-0.0945437	frontal
256	0.0183112	-0.389636	0.040895	frontal
257	0.0172442	-0.385229	0.0428669	frontal
258	0.0146265	-0.379791	-0.102553	frontal
259	0.0190502	-0.379942	-0.100891	frontal
260	0.0177258	-0.380423	0.0442339	frontal
261	0.0189799	-0.375671	-0.101571	frontal
262	0.0150353	-0.374815	0.0462771	frontal
263	0.0186704	-0.375702	0.0452009	frontal
264	0.0176539	-0.372443	-0.102677	frontal
265	0.0163704	-0.368509	-0.103403	frontal
266	0.0175861	-0.371981	0.0462192	frontal
267	0.0160545	-0.368415	0.0470752	frontal
268	0.0163041	-0.363577	-0.103051	frontal
269	0.0162329	-0.363824	0.0472928	frontal
270	0.0174489	-0.359944	-0.101939	frontal
271	0.0187161	-0.355561	-0.100041	frontal
272	0.00229913	-0.4223	-0.010711	frontal
273	0.0163489	-0.359336	0.0474634	frontal
274	0.016027	-0.348721	-0.0939144	frontal
275	0.0197458	-0.350872	-0.0954167	frontal
276	0.0172563	-0.347474	-0.0889339	frontal
277	0.020684	-0.348959	-0.08985	frontal
278	0.0193371	-0.347741	-0.0864702	frontal
279	0.0162926	-0.354815	0.0476126	frontal
280	0.0179764	-0.346416	-0.0833488	frontal
281	0.0178144	-0.345217	-0.0794758	frontal
282	0.0150679	-0.342626	-0.0745246	frontal
283	0.0179301	-0.343929	-0.0760349	frontal
284	0.0170481	-0.342383	-0.0731079	frontal
285	0.0162955	-0.350123	0.0473031	frontal
286	0.0159021	-0.340607	-0.069776	frontal
287	0.0152248	-0.343675	0.0464392	frontal
288	0.0177743	-0.346637	0.0462901	frontal
289	0.0185193	-0.343021	0.0451994	frontal
290	0.0174688	-0.338297	0.0440959	frontal
291	0.0165509	-0.333759	0.0423172	frontal
292	0.0148319	-0.325769	0.035866	frontal
293	0.0184282	-0.327549	0.0368845	frontal
294	0.0178826	-3.25E-01	0.0342359	frontal
295	0.0169425	-0.330062	0.0399856	frontal
296	0.0163136	-0.322824	0.0330248	frontal
297	0.0156205	-0.319916	0.0322759	frontal
298	0.016112	-0.31734	0.0313607	frontal
299	0.0169443	-0.31394	0.0297976	frontal
300	0.0163681	-0.309125	-0.00891837	frontal
301	0.014565	-0.307676	-0.00422612	frontal
302	0.0144391	-0.306642	0.000983875	frontal
303	0.015654	-0.304927	0.00716688	frontal
304	0.0165205	-0.304107	0.013195	frontal
305	0.017669	-0.305357	0.018444	frontal
306	0.017754	-0.308918	0.0249835	frontal
307	0.0198421	-0.419338	-0.00645562	frontal
308	0.0195549	-0.418765	-0.001566	frontal
309	0.0203725	-0.413628	-0.064253	frontal
310	0.0215142	-0.414262	-0.059919	frontal
311	0.0222516	-0.414954	-0.0554309	frontal
312	0.0225294	-0.415419	-0.05118	frontal
313	0.023312	-0.415931	-0.0454368	frontal
314	0.0246237	-0.414779	-0.048324	frontal
315	0.0239506	-0.415979	-0.0413799	frontal
316	0.0022205	-0.422004	-0.00599525	frontal
317	0.0245943	-0.416156	-0.0349382	frontal
318	0.0260483	-0.415031	-0.0379939	frontal
319	0.0243121	-0.416613	-0.0308769	frontal
320	0.0241187	-0.41725	-0.026744	frontal
321	0.0238471	-0.417208	-0.022844	frontal
322	0.0237729	-0.417462	-0.0173355	frontal
323	0.0253651	-0.416186	-0.0202626	frontal
324	0.0235541	-0.418027	-0.0125281	frontal
325	0.0235316	-0.417717	-0.00729075	frontal
326	0.0230977	-0.416408	-0.000165875	frontal
327	0.0251671	-0.415863	-0.00346475	frontal
328	0.0222515	-0.415892	0.00419487	frontal
329	0.0215161	-0.4148	0.00894812	frontal
330	0.0211181	-0.409147	-0.0750285	frontal
331	0.022395	-0.410162	-0.0706774	frontal
332	0.0236061	-0.411673	-0.0645111	frontal
333	0.0246394	-0.409792	-0.0677342	frontal
334	0.0250813	-0.411946	-0.0599312	frontal
335	0.0257516	-0.412576	-0.0554178	frontal
336	0.0256785	-0.413533	-0.0513659	frontal
337	0.027374	-0.414264	-0.0349824	frontal
338	0.0274657	-0.414823	-0.0311594	frontal
339	0.0273312	-0.415368	-0.0269881	frontal
340	0.0269694	-0.415365	-0.0228282	frontal
341	0.0229696	-0.410663	0.0153495	frontal
342	0.0215434	-0.409452	0.0196206	frontal
343	0.0212492	-0.402501	-0.0855946	frontal
344	0.023615	-0.405074	-0.0799643	frontal
345	0.0244254	-0.402399	-0.0829976	frontal
346	0.0247253	-0.4068	-0.075373	frontal
347	0.0258906	-0.407933	-0.0707741	frontal
348	0.0218302	-0.404853	0.0261235	frontal
349	0.0210774	-0.396953	-0.0915796	frontal
350	0.0247235	-0.399799	-0.0857674	frontal
351	0.0248426	-0.396997	-0.0881974	frontal
352	0.0218939	-0.399745	0.031732	frontal
353	0.0196873	-0.39789	0.0348172	frontal
354	0.0205908	-0.390887	-0.0965669	frontal
355	0.0236671	-0.392128	-0.0931616	frontal
356	0.0265359	-0.392542	-0.089968	frontal
357	0.0219326	-0.394457	0.0364654	frontal
358	0.0224051	-0.385839	-0.097387	frontal
359	0.0250995	-0.387315	-0.0940411	frontal
360	0.0273789	-0.387819	-0.0918382	frontal
361	0.0247412	-0.391402	0.0371071	frontal
362	0.0226162	-0.388421	0.0399749	frontal
363	0.0218183	-0.384602	0.0418085	frontal
364	0.00220225	-0.400202	0.0358222	frontal
365	0.0230341	-0.381107	-0.0981648	frontal
366	0.026702	-0.384423	-0.093891	frontal
367	0.026196	-0.381207	-0.0957069	frontal
368	0.002202	-0.396782	0.0381956	frontal
369	0.0222221	-0.380249	0.0429666	frontal
370	0.0249589	-0.377972	-0.0976989	frontal
371	0.0236255	-0.374583	-0.0997126	frontal
372	0.0019805	-0.394843	-0.0969709	frontal
373	0.00182137	-0.391962	-0.0989286	frontal
374	0.0230251	-0.375137	0.0438935	frontal
375	0.0203129	-0.368978	-0.102162	frontal
376	0.0242015	-0.369387	-0.100181	frontal
377	0.00214575	-0.421491	-0.00111663	frontal
378	0.019763	-0.368957	0.0458906	frontal
379	0.023606	-0.369714	0.0444802	frontal
380	0.0202385	-0.363688	-0.101938	frontal
381	0.0243375	-0.363548	-0.0997799	frontal
382	0.0200701	-0.364171	0.0460273	frontal
383	0.0235986	-0.364655	0.0448908	frontal
384	0.0239569	-0.357602	-0.0986978	frontal
385	0.0202617	-0.359432	0.0462354	frontal
386	0.023754	-0.359595	0.0451104	frontal
387	0.0244195	-0.353235	-0.0951129	frontal
388	0.0249413	-0.351096	-0.0899949	frontal
389	0.021143	-0.347894	-0.0845203	frontal
390	0.0249681	-0.349469	-0.0858112	frontal
391	0.0234405	-0.347802	-0.0827175	frontal
392	0.020219	-0.354714	0.046286	frontal
393	0.0237109	-0.354439	0.0450116	frontal
394	0.0220229	-0.346217	-0.079681	frontal
395	0.0221185	-0.344746	-0.0762613	frontal
396	0.00224863	-0.420501	-0.0494312	frontal
397	0.0191325	-0.341989	-0.0716627	frontal
398	0.0224157	-0.343216	-0.0733083	frontal
399	0.0218532	-0.341432	-0.0704407	frontal
400	0.0198669	-0.349825	0.0459811	frontal
401	0.0231788	-0.349171	0.0446189	frontal
402	0.0226202	-0.343807	0.0438875	frontal
403	0.0222388	-0.338934	0.0429916	frontal
404	0.00202375	-0.420201	0.00389812	frontal
405	0.0205021	-0.332641	0.0409744	frontal
406	0.0235108	-0.335599	0.0414781	frontal
407	0.0242286	-0.332422	0.0394852	frontal
408	0.0215084	-0.325244	0.0330751	frontal
409	0.0245892	-0.326443	0.0334336	frontal
410	0.0248697	-0.324913	0.0316209	frontal
411	0.0236793	-0.328733	0.0367005	frontal
412	0.0204567	-0.322779	0.0321502	frontal
413	0.0242197	-0.322603	0.031013	frontal
414	0.0193775	-0.319648	0.0315591	frontal
415	0.0233593	-0.319397	0.0304516	frontal
416	0.0226395	-0.315184	0.029439	frontal
417	0.0215935	-0.308414	-0.00815675	frontal
418	0.0207461	-0.307	-0.00266275	frontal
419	0.0200485	-0.306805	0.0019175	frontal
420	0.020737	-0.305267	0.00727775	frontal
421	0.0217076	-0.304287	0.0132981	frontal
422	0.0226846	-0.305794	0.0184959	frontal
423	0.0229614	-0.309806	0.0249494	frontal
424	0.0267856	-0.414157	-0.0452262	frontal
425	0.0271389	-0.414142	-0.0409389	frontal
426	0.0271996	-0.415837	-0.0171315	frontal
427	0.0273139	-0.415968	-0.0122446	frontal
428	0.0269625	-0.415451	-0.00712875	frontal
429	0.0268091	-0.409473	-0.0649286	frontal
430	0.0278756	-0.409971	-0.0606641	frontal
431	0.0290245	-0.410953	-0.0546459	frontal
432	0.0302572	-0.409385	-0.0576195	frontal
433	0.029344	-0.411836	-0.0504426	frontal
434	0.0299882	-0.412205	-0.0455822	frontal
435	0.0303317	-0.412366	-0.0407196	frontal
436	0.0305731	-0.412533	-0.0362279	frontal
437	0.0307507	-0.413041	-0.0315769	frontal
438	0.030482	-0.413395	-0.0265941	frontal
439	0.030297	-0.413729	-0.0218938	frontal
440	0.0303831	-0.414113	-0.0172079	frontal
441	0.0303814	-0.413779	-0.012045	frontal
442	0.0300632	-0.413357	-0.00679425	frontal
443	0.0268501	-0.402224	-0.0804089	frontal
444	0.0286199	-0.404726	-0.0747545	frontal
445	0.029221	-0.402213	-0.0779203	frontal
446	0.0298714	-0.405971	-0.070068	frontal
447	0.0306196	-0.407078	-0.0654543	frontal
448	0.0311716	-0.408118	-0.0608191	frontal
449	0.0274091	-0.397128	-0.0854409	frontal
450	0.0298364	-0.399753	-0.0805383	frontal
451	0.0298482	-0.397092	-0.0834035	frontal
452	0.0285874	-0.393399	-0.0873124	frontal
453	0.0313887	-0.393201	-0.085223	frontal
454	0.0313508	-0.389957	-0.087747	frontal
455	0.0305865	-0.386252	-0.0901093	frontal
456	0.0286455	-0.389843	0.0359989	frontal
457	0.0251384	-0.385311	0.0400826	frontal
458	0.0282849	-0.386416	0.0380723	frontal
459	0.029819	-0.382635	-0.092094	frontal
460	0.0292546	-0.379658	-0.0935573	frontal
461	0.00188375	-0.419061	0.008019	frontal
462	0.0257409	-0.381394	0.0411005	frontal
463	0.0292169	-0.382497	0.0393449	frontal
464	0.027243	-0.374738	-0.0971444	frontal
465	0.0303519	-0.375177	-0.0938784	frontal
466	0.0279379	-0.379156	0.0412037	frontal
467	0.0271416	-0.374985	0.0425849	frontal
468	0.028216	-0.369364	-0.0973034	frontal
469	0.03129	-0.36982	-0.0937195	frontal
470	0.0276874	-0.369657	0.0432881	frontal
471	0.0285846	-0.363452	-0.0964293	frontal
472	0.03154	-0.364204	-0.0927201	frontal
473	0.0274575	-0.364579	0.0437534	frontal
474	0.0277071	-0.357664	-0.0953051	frontal
475	0.02936	-0.355099	-0.0905672	frontal
476	0.0325174	-0.359504	-0.089603	frontal
477	0.0297361	-0.352643	-0.0859925	frontal
478	0.0333544	-0.356975	-0.0853418	frontal
479	0.031552	-0.353473	-0.0832613	frontal
480	0.0023435	-0.393476	0.0399983	frontal
481	0.0276429	-0.359468	0.0437101	frontal
482	0.0263308	-0.347607	-0.0808067	frontal
483	0.0302958	-0.350021	-0.0811832	frontal
484	0.0291798	-0.347996	-0.0784298	frontal
485	0.00236975	-0.390171	0.0417928	frontal
486	0.0275769	-0.354252	0.0435194	frontal
487	0.027588	-0.345973	-0.0760849	frontal
488	0.0278419	-0.344443	-0.0731679	frontal
489	0.0267799	-0.342341	-0.0703761	frontal
490	0.00178425	-0.389089	-0.100783	frontal
491	0.00178425	-0.384867	-0.102415	frontal
492	0.0269949	-0.349219	0.0432041	frontal
493	0.0266346	-0.344324	0.0424599	frontal
494	0.00198325	-0.417855	0.0118501	frontal
495	0.0258572	-0.338327	0.0413383	frontal
496	0.0279057	-0.340991	0.0410548	frontal
497	0.0291477	-0.338168	0.039595	frontal
498	0.0285807	-0.334312	0.0384693	frontal
499	0.0297946	-0.3273	0.0326016	frontal
500	0.0293097	-0.324928	0.0301577	frontal
501	0.028805	-0.330456	0.036103	frontal
502	0.0283598	-0.322509	0.0293432	frontal
503	0.0279387	-0.31959	0.0288469	frontal
504	0.0273424	-0.315578	0.0277827	frontal
505	0.0254854	-0.308677	-0.00801362	frontal
506	0.025192	-0.307492	-0.0026235	frontal
507	0.024637	-0.306975	0.001907	frontal
508	0.0253361	-0.305551	0.00734175	frontal
509	0.0265963	-0.304997	0.0134936	frontal
510	0.0276114	-0.307335	0.0189747	frontal
511	0.0276141	-0.311119	0.0244396	frontal
512	0.0322598	-0.408917	-0.0545788	frontal
513	0.0330228	-0.409203	-0.050128	frontal
514	0.0336777	-0.409465	-0.0456301	frontal
515	0.0337352	-0.409776	-0.041349	frontal
516	0.033791	-0.410125	-0.0373889	frontal
517	0.0340987	-0.410944	-0.0314477	frontal
518	0.0355452	-0.409506	-0.034493	frontal
519	0.033984	-0.411308	-0.0266239	frontal
520	0.0341187	-0.411795	-0.0216966	frontal
521	0.0339492	-0.411892	-0.0168525	frontal
522	0.0336829	-0.411556	-0.0118572	frontal
523	0.0334923	-0.411446	-0.00721138	frontal
524	0.0331895	-0.411012	-0.00239537	frontal
525	0.0325543	-0.409658	0.004114	frontal
526	0.034585	-0.409309	0.00108737	frontal
527	0.031409	-0.40905	0.00821575	frontal
528	0.0320646	-0.402069	-0.0749016	frontal
529	0.0333985	-0.402866	-0.0705946	frontal
530	0.0346904	-0.404243	-0.0646175	frontal
531	0.0356161	-0.401621	-0.0679002	frontal
532	0.0349171	-0.40528	-0.0601215	frontal
533	0.035454	-0.405876	-0.0552353	frontal
534	0.0363192	-0.406195	-0.0503376	frontal
535	0.0368028	-0.406469	-0.0459367	frontal
536	0.0367538	-0.407108	-0.0415466	frontal
537	0.036709	-0.407951	-0.0374728	frontal
538	0.0360056	-0.407365	0.00441175	frontal
539	0.034966	-0.406454	0.00907462	frontal
540	0.0336821	-0.405332	0.013777	frontal
541	0.0319343	-0.403099	0.0197931	frontal
542	0.0344007	-0.402837	0.0171254	frontal
543	0.0326464	-0.397283	-0.0806785	frontal
544	0.0350954	-0.398778	-0.0745805	frontal
545	0.0349707	-0.396792	-0.0775351	frontal
546	0.0362822	-0.399344	-0.0705822	frontal
547	0.0346204	-0.400552	0.0198379	frontal
548	0.0325526	-0.398509	0.0252319	frontal
549	0.035244	-0.398084	0.0222329	frontal
550	0.034974	-0.394356	-0.0800657	frontal
551	0.0350421	-0.391173	-0.082465	frontal
552	0.0355091	-0.395664	0.0251056	frontal
553	0.0323075	-0.393397	0.0309322	frontal
554	0.0349874	-0.393296	0.0282588	frontal
555	0.0335427	-0.385688	-0.0871748	frontal
556	0.0359069	-0.386208	-0.0831513	frontal
557	0.0348176	-0.39063	0.0309595	frontal
558	0.0315832	-0.38761	0.035769	frontal
559	0.0347168	-0.387724	0.0334008	frontal
560	0.0320166	-0.379487	-0.0906833	frontal
561	0.0344651	-0.380224	-0.0872511	frontal
562	0.0367436	-0.380757	-0.0833475	frontal
563	0.0021585	-0.415212	-0.0692249	frontal
564	0.00214213	-0.413283	-0.0730105	frontal
565	0.0342581	-0.384866	0.0354376	frontal
566	0.0333576	-0.381744	0.0376096	frontal
567	0.0330995	-0.374613	-0.0903188	frontal
568	0.0354846	-0.374531	-0.0868952	frontal
569	0.0375436	-0.374509	-0.0834264	frontal
570	0.0307592	-0.376355	0.041084	frontal
571	0.0343251	-0.37713	0.0388799	frontal
572	0.0336801	-0.369526	-0.0899339	frontal
573	0.0357896	-0.368791	-0.0864014	frontal
574	0.0375079	-0.368609	-0.0831785	frontal
575	0.0333626	-0.37332	0.0404496	frontal
576	0.0317446	-0.369386	0.0418711	frontal
